id,location_name,location_iata,location_state,location_art
cc408ed4-298e-4f92-b2a9-ddb2a9dd77a3,Geraldton,GET,Australien,int
1450584c-6a08-40b7-846c-eee762e48913,Gällivare,GEV,Schweden,int
07933d87-178a-4e46-8eb3-1d410b601390,Gewoia,GEW,Papua-Neuguinea,int
eb40baa5-4bff-4055-84ee-ed928e9d0968,Geelong,GEX,Australien,int
a247f246-593a-44f9-b1c2-a789f88fff20,Greybull,GEY,Vereinigte Staaten,int
70b2c831-de6a-4b08-9f5e-11e4495740a8,Great Falls (Montana) Great Falls,GFA,Vereinigte Staaten,int
9ddef99a-2c92-4a70-93f5-a302daa1f3a6,Greenfield,GFD,Vereinigte Staaten,int
c5589dbe-b75b-4fed-af46-87c15ae42e25,Grenfell,GFE,Australien,int
5fd319c2-7f5b-43e3-8a83-5529ba76accc,Griffith (New South Wales) Griffith,GFF,Australien,int
680f332a-6a7f-4e97-9d4c-ea1ecd0245c9,Grand Forks,GFK,Vereinigte Staaten,int
6014bdbb-cda3-4e40-8f8e-426b627e10fc,Glens Falls,GFL,Vereinigte Staaten,int
558cf59a-2e08-4486-932e-6cd4e6799e44,Grafton (New South Wales) Grafton,GFN,Australien,int
758c6be0-783a-401b-aff1-fb3ad3660067,Bartica,GFO,Guyana,int
dcf7debc-72da-462b-af93-bef1cdfe0285,Granville,GFR,Frankreich,int
98811879-5a8a-4227-be69-dba120be687c,Grootfontein,GFY,Namibia,int
a3e77db6-6b40-466e-9996-d29311b82dd9,Lumbala N'guimbo,GGC,Angola,int
ab8e5187-198b-4a76-bff9-ab9b8bb3222c,Gregory Downs,GGD,Australien,int
07681832-8a5b-44a4-974d-d8d0b093c465,Georgetown (South Carolina) Georgetown,GGE,Vereinigte Staaten,int
5e33ff8d-aa3d-433d-936b-4db1103c3e3e,Longview,GGG,,int
3013db93-4ee8-4e5a-85a7-b45cedcbd0f3,Gilgal,GGL,Kolumbien,int
ba5451c2-2b98-4dff-b879-6d597a93854f,Gagnoa,GGN,Elfenbeinküste,int
36a737c2-4b5c-4ea9-9bd7-bf528a927e00,Guiglo,GGO,Elfenbeinküste,int
436fd1b8-b419-41b7-b6ae-6f31a3a50d64,Garoowe,GGR,Somalia,int
e2bbe2f0-b3af-4129-bced-e2014cdb63e7,Gobernador Gregores,GGS,Argentinien,int
0f83c012-3a9c-4b49-9d18-b0ec846a9b68,George Town (Bahamas) George Town,GGT,Bahamas,int
d5b277de-bd80-4436-b31b-235a43e82d27,Glasgow,GGW,Vereinigte Staaten,int
11962bef-9078-460c-949e-b6d5142b3322,Ghardaia,GHA,Algerien,int
99d8577f-64f1-4c0e-98ce-9f3b34da27e1,Governor's Harbour,GHB,Bahamas,int
61e1eabd-45e4-4a31-85ff-1db70ad76024,Great Harbour Cay,GHC,Bahamas,int
6bf378e3-8b9d-4d03-a94e-ce86bc35be13,Gimbi,GHD,Äthiopien,int
ffa54e43-2ade-4a24-bde2-1959e39f1b77,Garachiné,GHE,Panama,int
3ba2529b-7d15-409e-9d7c-2a8110a02b17,Giebelstadt,GHF,Deutschland,int
6e52ff21-e5b2-4a83-bdd6-82ca967c7fc6,Gush Katif,GHK,Israel,int
f0f3fcda-8699-40d3-904b-7bffe27a9bf7,Centerville,GHM,,int
af6fd7e5-0b28-4d62-83ae-7feb65b3bf4c,Guanghan,GHN,Volksrepublik China,int
c70bda73-3050-4cb6-b552-5796d8839e88,Ghat,GHT,Libyen,int
48a49faf-f1e1-4883-baa8-983b90e720b3,Gualeguaychu,GHU,Argentinien,int
b5d224ba-727b-48a7-9a41-1908408e3231,Gibraltar,GIB,Vereinigtes Königreich,int
c5ad25f4-de2e-4185-9646-064f967a01a2,Boigu,GIC,Australien,int
2299384e-1432-4a2f-b088-f5ddb6d2b437,Gitega,GID,Burundi,int
b65c531e-16f4-48bd-b6f7-a3a55bc118da,Winter Haven,GIF,Vereinigte Staaten,int
98c2a31e-70ca-484e-a9d3-a019d94bffdb,Rio de Janeiro,GIG,Brasilien,int
2e8ff9a6-a70f-4f9e-9509-d3aa361d2004,Siguiri,GII,Guinea,int
0598eadf-ee90-44a3-bbae-511825a4af4d,Gilgit,GIL,Pakistan,int
d5fad666-814e-453f-b0c8-ac91608e1d95,Miele Mimbale,GIM,Gabun,int
9a44d90d-b053-4339-ae1b-809c6ae89add,Girardot,GIR,Kolumbien,int
d17b365c-5666-4398-b164-84a739adc4fc,Gisborne,GIS,Neuseeland,int
db82450f-9e13-457e-b409-0acb0ea9e0c2,Geita,GIT,Tansania,int
e14987f7-74da-41f9-881d-80e19c0c7028,Giyani,GIY,Südafrika,int
0cecb252-ef25-42ef-828f-e79d8d55771e,Dschisan,GIZ,Saudi-Arabien,int
36801573-d7f5-4fc3-8dd2-448dd7d4cfa5,Guanaja,GJA,Honduras,int
771f5a92-2c0b-4790-a813-e097684dad50,Jijel,GJL,Algerien,int
d9994bd8-b715-4639-9d6f-86c20ae5230c,Guajará-Mirim,GJM,Brasilien,int
cf4fe252-8c91-49da-b2de-ac7098832020,Gjögur,GJR,Island,int
f516449b-fa73-4a3d-abc0-68707aa2d982,Grand Junction (Colorado) Grand Junction,GJT,Vereinigte Staaten,int
69642336-dc74-4a67-b410-679d3fb4f83c,Goroka,GKA,Papua-Neuguinea,int
12121dc6-bb49-4cd1-9b06-028588d399e0,Geilenkirchen,GKE,Deutschland,int
012d6531-84d7-443f-a9ea-76c02d89ed30,Gorkha,GKH,Nepal,int
c5c43cdb-adbb-4426-8ab4-1ce24a4171bf,Great Keppel Island,GKL,Australien,int
4aaa4cfb-f9ea-452d-9e77-efc648439ac4,Gulkana,GKN,Vereinigte Staaten,int
356271cc-8119-4be8-947e-eb912c8f743e,Kongo-Boumba,GKO,Gabun,int
ce1d9e29-277c-4071-98b3-ad153b18afe5,Sevierville,GKT,Vereinigte Staaten,int
40321b05-ce72-426f-bcc0-5f5ba2dd9970,Glasgow,GLA,Vereinigtes Königreich,int
15cc4160-d0b0-45ce-9a42-744bb38aec15,Geladi,GLC,Äthiopien,int
a8ade086-2179-4be4-b28a-f915696d3ca8,Goodland,GLD,Vereinigte Staaten,int
bbaefb45-8033-4be0-a48e-5b79fe62b898,Gainesville,GLE,Vereinigte Staaten,int
172ab0b2-4b3a-470e-b42a-00f07d88858f,Golfito,GLF,Costa Rica,int
7da9ad6b-f301-4293-95b6-91d8a706eeb7,Glengyle,GLG,Australien,int
6db3679c-07c3-4991-abf4-fc7c6e5a9c78,Greenville,GLH,Vereinigte Staaten,int
7e5fe992-0bdb-4753-ab51-a136cd752e91,Glen Innes (New South Wales) Glen Innes,GLI,Australien,int
cb1929e9-19b8-443b-b23a-88668360a6bb,Gaalkacyo,GLK,Somalia,int
66f3c1bb-4cdb-42ce-a347-603aa9da0bcb,Gol,GLL,Norwegen,int
1287d3b6-15a7-414e-8926-bb8bc6c48525,Glenormiston,GLM,Australien,int
65661f77-3655-4d7a-accc-ab0d8fe2d20e,Guelmim,GLN,Marokko,int
b546d5e4-136f-4585-afcf-bfdae652b8de,Gloucester/Cheltenham,GLO,Vereinigtes Königreich,int
74f12ee7-b323-4307-9059-b6a6d220610d,Gulgubip,GLP,Papua-Neuguinea,int
9e587b99-56e9-4a76-8abc-bd4cf9ebfce6,Gaylord,GLR,Vereinigte Staaten,int
c663ac12-575f-468a-aa23-ca8642f31c6b,Galveston,GLS,Vereinigte Staaten,int
84670498-5e4b-4377-99f2-a9d1bed3d0ef,Gladstone,GLT,Australien,int
cf83b560-5bb7-4cbf-94c3-fa13cfb47e75,Golovin,GLV,Vereinigte Staaten,int
387e4bb6-9046-487e-a31b-2771f17ad1f3,Glasgow,GLW,Vereinigte Staaten,int
a4f3c613-2c93-4326-93d0-d3e3fff53f14,Galela,GLX,Indonesien,int
096b7552-f473-4b5c-86c3-612cbce30d8e,Goldsworthy,GLY,Australien,int
8d562b3d-ede1-400b-a2a9-6660f3545981,Breda,GLZ,Niederlande,int
54df3e4b-6890-4d49-a45d-fbdd6570116b,Gemena,GMA,Demokratische Republik Kongo,int
b39d5147-b521-412c-94dc-abb8d923b3cd,Gambela,GMB,Äthiopien,int
ed6ed804-baae-4eda-acaf-f0269d5157c3,Guerima,GMC,Kolumbien,int
b8884c52-0781-4811-9423-7a32b180d82f,Homel,GME,Weißrussland,int
2d2ef4cc-0f3b-4a2a-bfe0-de38597c485c,Gasmata,GMI,Papua-Neuguinea,int
fd1a2b29-5c80-482b-8a98-daa732550f5e,Kiew,GML,Ukraine,int
8344111c-0496-4fd0-a2e1-a6e5e26fa354,Gamboma,GMM,Republik Kongo,int
aaf5241b-d558-4315-bac8-aafd8839e85a,Greymouth,GMN,Neuseeland,int
bbac26ec-b256-4d84-874f-c83d7b9fd1c2,Seoul,GMP,Südkorea,int
7de4f970-09d6-4c4d-9d09-667c7d9fa583,Mangareva,GMR,Frankreich,int
cf62ec9f-a91e-4e57-866d-6e7297170d5b,Guimarães,GMS,Brasilien,int
64fef07d-ebec-441b-961d-f406d9fc4f88,Granite Mountain,GMT,Vereinigte Staaten,int
d597aea8-50d5-432d-bd44-46428e75bbf1,Greenville (South Carolina) Greenville,GMU,Vereinigte Staaten,int
6cbe59cf-0764-4c91-ab7b-64d9c4cb5760,Monument Valley,GMV,Vereinigte Staaten,int
51a75df8-5e22-43a1-9c4b-e8d50301c6b3,San Sebastián de la Gomera,GMZ,Spanien,int
592f7478-510a-41af-a813-dedefb680cd5,Hrodna,GNA,Weißrussland,int
ae3ea5a6-9047-4d9f-bfe5-0a117a055fb6,Grenoble,GNB,Frankreich,int
1191cc5c-6bbf-4313-80b6-ecbbe2981bc6,Grenville,GND,Grenada,int
9f62d362-ee26-4c63-b45e-3a955fb0dc5f,Gent,GNE,Belgien,int
ed3ed3ca-e2a4-4eb7-834a-83e0dcdd63a5,Gooding,GNG,Vereinigte Staaten|USA,int
cbbcdf1e-46ae-43e3-8c99-0a8e57c1936c,Green Island (Jamaika) Green Island,GNI,Jamaika,int
0bef328b-c5ff-42f3-9ccb-b1feb875bcb0,Guanambi,GNM,Brasilien,int
16c4cf06-2a4c-4b01-81da-fb22cc655129,Ghinnir,GNN,Äthiopien,int
02805a45-6536-4381-8de7-23f433fd04ff,St. George's,GNO,Grenada,int
f271ba0e-0030-479d-a822-c4a3223919e9,General Roca,GNR,Argentinien,int
e7c28388-b645-4b07-9802-f75643859e50,Gunungsitoli,GNS,Indonesien,int
53f41a1f-31b2-4413-b2ef-36a86b6a78f2,Grants,GNT,Vereinigte Staaten|USA,int
1d12dbf4-2f94-4091-899f-1bf67e9d60b7,Goodnews Bay,GNU,Vereinigte Staaten|USA,int
105e1dc0-630a-4b45-bad9-7cf9c16b8458,Gainesville,GNV,Vereinigte Staaten|USA,int
fdf2ef34-aea3-4171-8f39-33d98fd040f1,Sanliurfa,GNY,Türkei,int
1aad469f-cc9e-43a5-979c-31cb22be670b,Ghanzi,GNZ,Botswana,int
a76e46c2-ee88-43f2-9292-f4ab164e9bbd,Genua,GOA,Italien,int
958fc6ab-6df0-487c-9084-99ee7db5e6e5,Goba,GOB,Äthiopien,int
4810abdd-c5e3-4630-8b3a-e503810d82cf,Gora,GOC,Papua-Neuguinea,int
2ffed8d3-5517-4114-80eb-c35666ad49d2,Gonalia,GOE,Papua-Neuguinea,int
397a6fb6-056c-4a23-8fbf-20249b4907e0,Gobabis,GOG,Namibia,int
e5f579f1-891c-411d-90a8-f21a810ee79d,Nuuk,GOH,Dänemark,int
6c0f890b-a42f-4274-b627-0680a9378aa8,Goa,GOI,Indien,int
d51d8460-9a21-4954-a4e4-79001d0b3182,Nischni Nowgorod,GOJ,Russland,int
5f302d18-136f-410a-8fa3-ec614424bcc2,Guthrie,GOK,Vereinigte Staaten,int
17986210-4719-4713-be04-020f899bc281,Gold Beach (Oregon) Gold Beach,GOL,Vereinigte Staaten,int
f8e4c3a8-66fd-4033-8149-0c7c20de1f2b,Goma,GOM,Demokratische Republik Kongo,int
c09602ea-44c5-4148-9a38-fa91483bb2f1,Groton (Connecticut) Groton/New London (Connecticut) New London,GON,Vereinigte Staaten,int
81878515-dbca-4e8e-ab80-53559eeb02a8,Goondiwindi,GOO,Australien,int
efcaf951-57ec-40b3-b28a-c568ea511a44,Gorakhpur,GOP,Indien,int
15ba1eb2-1384-4395-a822-65effaf61898,Golmud,GOQ,Volksrepublik China,int
f16e6973-4b1e-4009-9ec2-d1f8f077cda8,Gore,GOR,Äthiopien,int
260cae3e-e13e-41a0-8654-208c28cef3b2,Gosford,GOS,Australien,int
6e0e2302-a8d6-4fc9-b2fc-f06bfd5c35a5,Göteborg,GOT,Schweden,int
10872fe7-923c-4dbb-8c58-3dac3df6aa78,Garoua,GOU,Kamerun,int
7275463e-1deb-4dcc-be85-80b98eb56839,Nhulunbuy,GOV,Australien,int
70b80c3a-7774-4daf-bdce-b135ca102dc2,Gal Oya,GOY,Sri Lanka,int
f9d4cf75-f7aa-4d0b-8763-67b860f0ef8c,Gorna Orjachowiza,GOZ,Bulgarien,int
91c0ea4c-679c-4cf5-8da9-2f758726c280,Patras,GPA,Griechenland,int
9ec63234-4ee9-4918-8e73-9bdd1df870e7,Guarapuava,GPB,Brasilien,int
dd6c4c71-15d1-47d5-a638-6e9f8cd191ee,Guapi,GPI,Kolumbien,int
1460a6cf-755f-475c-8a31-897f90a52322,Guapiles,GPL,Costa Rica,int
784c3f67-615c-494a-8393-618c0cfdab6f,Pirlangimpi,GPN,Australien,int
977a7856-4c45-4629-b520-5cf15cc00229,General Pico,GPO,Argentinien,int
f4031eed-fb74-49c5-b67e-e1bb2b10d6d2,Baltra,GPS,Ecuador,int
28df9a62-4421-4901-8e52-f7456777af31,Gulfport,GPT,Vereinigte Staaten,int
1852f72b-aec1-4178-94fa-8ca7f225518d,Grand Rapids (Minnesota) Grand Rapids,GPZ,Vereinigte Staaten,int
de7bc8f7-2ef7-49e2-93a9-72663363f35d,Galion,GQQ,Vereinigte Staaten,int
9ad2c3a9-106b-4bae-ab82-c7aa86746261,Gamarra,GRA,Kolumbien,int
ea5c82d1-c908-4ca2-b3f8-b98b83dfa8ba,Green Bay,GRB,Vereinigte Staaten,int
903b5160-e31e-42fc-812c-7e8355bb1f99,Grand Cess,GRC,Liberia,int
14bb654f-6013-4e29-b58a-fc9ec6d36191,Greenwood (South Carolina) Greenwood,GRD,Vereinigte Staaten,int
44a80245-6bbc-44d0-9621-62539e7a678d,Greenville,GRE,Vereinigte Staaten,int
197a4888-05b0-4fcd-8d76-fb8212472e8f,Tacoma,GRF,Vereinigte Staaten,int
619f19d1-40ec-460c-ba74-40be1bf7ccb9,Gardez,GRG,Afghanistan,int
9c1f31d4-92ab-423d-8820-0aa8361e9433,Garuahi,GRH,Papua-Neuguinea,int
7dd96e90-9163-45f9-bc3e-caefa2af2b61,Grand Island (Nebraska) Grand Island,GRI,Vereinigte Staaten,int
896a58b0-0bc6-4153-8206-168e8d6d5344,George,GRJ,Südafrika,int
fb394a86-1e5b-4282-a9ee-1fea29d6dcb3,Killeen,GRK,Vereinigte Staaten,int
cb23a265-898f-4672-addd-af08e8bb1422,Garasa,GRL,Papua-Neuguinea,int
60cd7dee-0ee0-4f6a-8873-bb018efaac52,Grand Marais (Minnesota) Grand Marais,GRM,Vereinigte Staaten,int
9a25f4c4-8b18-467a-b434-8c22edfa7781,Gordon,GRN,Vereinigte Staaten,int
53a661c3-0473-49a8-a548-736755e81d09,Girona,GRO,Spanien,int
19b1d1c4-b432-46c2-97dc-83d6a6d50ba9,Gurupi,GRP,Brasilien,int
28bc3d41-aead-47cc-980e-96619c66c1ce,Groningen,GRQ,Niederlande,int
dbf5220c-e1a0-491a-a0a5-759564cf53a8,Grand Rapids (Michigan) Grand Rapids,GRR,Vereinigte Staaten,int
7de22238-0126-45ac-ac2c-cd5db148a9b3,Grosseto,GRS,Italien,int
b2d7d067-2cdc-463f-8083-8dcb9dd82582,Gujrat,GRT,Pakistan,int
f918c416-2905-4f7d-8228-24fc853c1efa,São Paulo,GRU,Brasilien,int
a49ba268-76f3-4451-b8bb-4e5f9de5875a,Grosny,GRV,Russland,int
09196d42-b645-4456-84d0-7046738d6a32,Graciosa,GRW,Portugal,int
442e9ae6-ef58-41ea-9e3a-3b1e2bbe7540,Granada,GRX,Spanien,int
84428145-bcd4-4030-8855-1bcdf8728dec,Grímsey,GRY,Island,int
9ca83bcf-246e-45c1-80a1-4a5c01140d8f,Graz,GRZ,Österreich,int
fed61b3f-7d31-4b6b-b34b-dcf404d8e843,Long Pasia,GSA,Malaysia,int
34184948-44ab-416b-a9fe-f9533715683d,Goldsboro (North Carolina) Goldsboro,GSB,Vereinigte Staaten,int
a10fc630-4b62-4e15-852d-bf952ebf479b,Gascoyne Junction,GSC,Australien,int
e98dea05-1d3d-4742-afe5-5fef6a659110,Göteborg,GSE,Schweden,int
41501355-6843-4c9f-854b-62bf7eaca0ce,Goshen,GSH,Vereinigte Staaten,int
a14706c1-6a78-4214-aa19-ac8aab037a9a,Honiara,GSI,Salomonen,int
813c293b-be97-401a-9ec6-b4aa2b9e2747,Mount Gunson,GSN,Australien,int
0841899e-80da-4d09-a326-8fb710085b62,Greensboro (North Carolina) Greensboro,GSO,Vereinigte Staaten,int
b8faaa37-622d-4a5c-99dd-e4255ca33c03,Greer (South Carolina) Greer,GSP,Vereinigte Staaten,int
e249ebc1-92f6-4860-86f9-65c0517f24dd,Sharq El Oweinat,GSQ,Ägypten,int
dbe12e32-5caa-439b-8e80-9e7a177fc423,Qardho,GSR,Somalia,int
482c0245-b3bb-4bc1-8d53-d68855056b02,Sabi Sabi,GSS,Südafrika,int
301d319f-dfab-4a5c-b4cc-0b75171413b6,Gustavus,GST,Vereinigte Staaten,int
0b111bd0-9d00-42d7-9d4f-7f87c2826bb8,Al-Qadarif (Sudan)|al-Qadarif,GSU,Sudan,int
26def038-0aae-46b0-b75f-688a75ad4484,Grimsby,GSY,Vereinigtes Königreich,int
512d2c00-8016-40b0-b3ac-375d3e1f2b77,Gatokae,GTA,Salomonen,int
01c063fd-6d1d-4597-beb5-7c0dadec61f8,Genting,GTB,Malaysia,int
809d7939-a47c-4a57-b357-9f51d40f1e2d,Green Turtle Cay,GTC,Bahamas,int
69b55646-8c6e-4a5a-8c38-ed8977f75a7a,Groote Eylandt,GTE,Australien,int
00217fe0-b4f9-4b39-9c60-838aeb733b7d,Great Falls (Montana) Great Falls,GTF,Vereinigte Staaten,int
578e88e6-4e47-414a-8f53-0f0779f638c7,Grantsburg,GTG,Vereinigte Staaten,int
ec826471-4ff5-48f3-8906-06e13a6b921e,Dreschvitz,GTI,Deutschland,int
d872eb12-4551-4ceb-9a16-94d83aa700b4,Sungei Tekai,GTK,Malaysia,int
ef87625f-33a8-4869-a47c-e1f317c3caee,Gorontalo,GTO,Indonesien,int
c7c00f27-f29e-4b3d-aee2-bf09d5597599,Columbus (Mississippi),GTR,Vereinigte Staaten,int
dbb5f53d-8243-42e4-a8a4-36ebc10236f4,Granites,GTS,Australien,int
80526904-ef84-4e79-b0e0-08f18fb838db,Georgetown,GTT,Australien,int
a223e77f-c794-45af-8ff4-86f33356fc3c,Zlín,GTW,Tschechien,int
c5f60bd3-d9e3-48fe-aaca-e59038b3b1f2,Gettysburg,GTY,Vereinigte Staaten,int
b3b5b1d6-1508-47e6-81ee-b939de52c868,Guatemala-Stadt,GUA,Guatemala,int
84e9e30d-3fea-48c9-a0af-0930c1110946,Guerrero Negro,GUB,Mexiko,int
862aaea4-11f8-4c99-b172-58ca0b356e7a,Gunnison,GUC,Vereinigte Staaten,int
ba21d91f-7379-4310-a860-4a0b39edba56,Goundam,GUD,Mali,int
a20d70c9-67d1-4262-ae7e-b1da0fe462ef,Guriaso,GUE,Papua-Neuguinea,int
aaec5d29-a60a-440c-9309-a7fdc47a6495,Gulf Shores,GUF,Vereinigte Staaten,int
876348f3-f476-469b-bea7-20c62fe63ada,Guari,GUG,Papua-Neuguinea,int
8df63be5-b5bb-419f-9002-050c3dfd2e8a,Gunnedah,GUH,Australien,int
754263fb-5c48-45b3-b647-82314647a141,Guiria,GUI,Venezuela,int
b1c7ecca-b2f5-4a92-aa1b-998dde9f643c,Guaratingueta,GUJ,Brasilien,int
0f547603-90d9-44e0-a6e6-f5e9ee68afba,Goulburn,GUL,Australien,int
7ddf9f9d-7416-4727-bd45-2503f281ec38,Hagåtña,GUM,Vereinigte Staaten,int
d12c68f4-8ec3-4f06-9aa0-e87143688679,Gualaco,GUO,Honduras,int
5e483e40-26f5-4982-b7f0-ad902ece12c9,Gallup (New Mexico) Gallup,GUP,Vereinigte Staaten,int
79ca8d32-2d2a-4cf9-ba44-db805b2bc55e,Guanare,GUQ,Venezuela,int
336ae6cf-1f65-478f-8915-d659214d121e,Alotau,GUR,Papua-Neuguinea,int
0cd46cb8-eb3f-403e-bc3c-160c3e90e925,Peru,GUS,,int
604b3c3a-c72c-4ecb-bd3e-6addb7fa1f11,Gütersloh,GUT,Deutschland,int
d8f6b3f6-4041-4f37-b1c4-aec7d07850c3,Grundarfjörður,GUU,Island,int
69a71f96-0f35-493c-a088-cf707958e8b5,Mougulu,GUV,Papua-Neuguinea,int
248fd0a1-a2fb-4e40-96ef-56e5e2a50c84,Atyrau,GUW,Kasachstan,int
c9a71b0d-4d2f-42ea-8f8a-f62dc0c0b41b,Guna,GUX,Indien,int
b619874e-06e8-482a-8a03-22b8e355c605,Guymon,GUY,Vereinigte Staaten,int
08a73e60-6179-4ab7-85ef-86fb278fb202,Genf,GVA,Schweiz,int
d7773adb-2392-4b4b-8ef5-2275320b64b0,Gordonsville,GVE,Vereinigte Staaten,int
c5f18999-72d6-44e0-8ebb-a6a32181e657,Green River (Papua-Neuguinea) Green River,GVI,Papua-Neuguinea,int
349e2e70-c92e-442a-bff8-d8945a935ace,Gainesville,GVL,Vereinigte Staaten,int
22a6f15f-481e-40ad-875a-15bbfadded09,Greenvale,GVP,Australien,int
ce7e4f4e-f587-4612-ad06-587869afe601,Governador Valadares,GVR,Brasilien,int
01068023-1dde-499f-bff7-eff8aec1ec08,Greenville,GVT,Vereinigte Staaten,int
53c63da5-e4e2-41f0-92f9-4d633446c3b5,Gävle,GVX,Schweden,int
0ab19796-8019-48b9-93b8-e1428a97607d,Gwa,GWA,Myanmar,int
44c6ebc5-4929-4d85-b683-8d2af337d96d,Gwadar,GWD,Pakistan,int
4ea63e4b-ff30-481e-96f5-07b0b8a7abb1,Gweru,GWE,Simbabwe,int
7a17cb38-eb87-4fbf-9d09-75e5a2dabb07,Gwalior,GWL,Indien,int
9daa491b-e795-48ee-8314-48214c37fb3c,Gnarowein,GWN,Papua-Neuguinea,int
e4915599-1166-4482-9cf2-288cd56ab648,Greenwood,GWO,Vereinigte Staaten,int
dc9027d7-f28d-4dce-aa71-e6b390c0a13c,Glenwood Springs,GWS,Vereinigte Staaten,int
d9d7b338-f39e-4ebb-bc3f-caae65e88ac0,Westerland,GWT,Deutschland,int
29ff538a-bb48-4293-b5d6-59245001f9e0,Glen Dale,GWV,Vereinigte Staaten,int
ca5894bd-9dec-4c2a-ba26-c2b8361217a2,Galway,GWY,Irland,int
da46b0c9-3cbb-4c05-b75f-8a00d11e554e,Sayun,GXF,Jemen,int
4eb04ea4-c58b-4d04-9e5e-a35978fb89c5,Negage,GXG,Angola,int
ed10c24d-6761-4e39-bacf-6eee44bcd212,Coyhaique,GXQ,Chile,int
b70fee5c-1841-4f45-8aa8-4cb19efe32a3,Yagoua,GXX,Kamerun,int
fcc7fd27-cdf4-48c3-88a3-61b0f45e081f,Greeley,GXY,Vereinigte Staaten,int
b1b12ebe-ee8b-455e-ae03-c5e31397e5f0,Guayaramerin,GYA,Bolivien,int
7e58e655-68e0-48d7-9b38-9f88cda17dda,Baku,GYD,Aserbaidschan,int
4bd928c7-1750-4de4-8792-bd554a0ed35c,Guayaquil,GYE,Ecuador,int
7e4a161d-22cd-44a9-a96d-8e2134912fd9,Gisenyi,GYI,Ruanda,int
7825d3b8-f304-46ee-b96e-733b65c95e74,Argyle (Australien),GYL,Australien,int
c98e97c0-0b2a-41f8-8268-4133963df6f6,Guaymas,GYM,Mexiko,int
3cf14f6e-5626-4f3b-a589-7f22d3567a41,Goiânia,GYN,Brasilien,int
9eb61cb0-0ede-4c44-9eea-7d00ebda7a61,Gympie,GYP,Australien,int
aa0f371e-fcf6-4d6e-a796-a93528c55129,Goodyear,GYR,Vereinigte Staaten,int
40e331f0-f199-4fcc-a8a4-a811a79c3716,Guangyuan,GYS,Volksrepublik China,int
ae9f73a5-2c98-484c-98e4-e21233b989ea,Gary,GYY,Vereinigte Staaten,int
6874605c-ae53-453e-b2d3-3d2d78ad4593,Gaza,GZA,Palästinensische Autonomiegebiete (staatenlos),int
29307d1f-f700-4aca-9625-eb640d4f6b45,Ghazni,GZI,Afghanistan,int
d4a424ed-399d-4492-a2d6-3c220f588cec,Xewkija,GZM,Malta,int
dcf8eb97-cc46-4098-ad13-4b427e715033,Gizo,GZO,Salomonen,int
73efd3ea-b863-46ec-b1c4-23f80767d2e2,Gazipasa,GZP,Türkei,int
7dcb7b05-b5f1-4c4e-909a-7fc026b84762,Gaziantep,GZT,Türkei,int
df313031-3994-4224-a8f1-742052ffae22,Hasvik,HAA,Norwegen,int
95797a4a-d86d-44ed-8075-1ab29ea812c8,Hamilton,HAB,Vereinigte Staaten,int
0266d701-1f38-4cd0-9f2d-e3a3bdf35888,Hachijo Jima,HAC,Japan,int
ef1b0b21-453d-4e13-ad85-8c39c420ca0f,Halmstad,HAD,Schweden,int
02109213-de55-42fb-add6-11782f8d0bc0,Supai,HAE,,int
3479a927-0ccc-4158-b18b-684d962015c5,Half Moon Bay (Kalifornien) Half Moon Bay,HAF,Vereinigte Staaten,int
f03e6d40-0feb-4544-b9b8-665018c3a68b,Den Haag,HAG,Niederlande,int
f9f04991-28b5-42b5-8071-e03255e07e57,Moroni (Komoren),HAH,Komoren,int
d2ead689-86b2-4ed9-adcb-cbc1fa5ebb9e,Three Rivers (Michigan)|Three Rivers,HAI,Vereinigte Staaten,int
ead4e8da-a89e-4db1-a4de-1b173eb41d33,Hannover,HAJ,Deutschland,int
1a3a8b37-d7b7-4b07-88e8-c0f17c737caf,Haikou,HAK,China,int
4d5739c5-2e15-42ae-86a0-8fae7fd04d9e,Halali,HAL,Namibia,int
a8809ba9-c223-4777-8aaa-61c5354df0b5,Hamburg,HAM,Deutschland,int
5022c696-b3fa-4a7a-9cd9-6433da728684,Hanoi,HAN,Vietnam,int
e8e907ef-9e11-4013-bbf6-1856c26dca6c,Hamilton,HAO,Vereinigte Staaten,int
59b53504-ceca-4dbd-bee8-0fe0069b36d4,Long Island (Queensland) Long Island,HAP,Australien,int
fc0761a4-50fe-4f57-bec1-a2ec9db2f768,Hanimaadhoo,HAQ,Malediven,int
2db62a6e-ba29-4a3d-955b-87bf7e1b2e67,Harrisburg,HAR,Vereinigte Staaten,int
a45276e6-70f1-44d2-9633-a1e0ad47971f,Ha'il,HAS,Saudi-Arabien,int
64963a7f-0a3a-4774-836b-f74683d369b6,Heathlands,HAT,Australien,int
c20e4535-e7eb-4d50-a783-0ba91587f46d,Haugesund,HAU,Norwegen,int
2f8ac219-04c6-444d-b042-4ffeed7d7bf4,Havanna,HAV,Kuba,int
ac2c176f-e798-4a02-ab60-9edb7f1d6f22,Haverfordwest,HAW,Vereinigtes Königreich|Großbritannien,int
052ea0ed-cf51-4be3-97ce-9c669fa4b336,Muskogee,HAX,,int
abe8ef8f-5bed-4be5-a6aa-784ee2164e32,Haycock,HAY,Vereinigte Staaten,int
3c3a5d01-9f3d-4ff6-a79f-317fa6265013,Hatzfeldhafen,HAZ,Papua-Neuguinea,int
